Case Name,Location,JSON
Tolbert v. Toole,"https://scholar.google.com/scholar_case?case=12768693529263850455&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 1, 'title': 'Tolbert v. Toole', 'result_id': '18OZCR2DM7EJ', 'link': 'https://scholar.google.com/scholar_case?case=12768693529263850455&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': ""… [4] During this period, Tolbert filed several more pro se motions, and a … However, Georgia's customary procedural default rule, which holds that claims not … See Nazario v. State, 293 Ga …"", 'publication_info': {'summary': '767 SE 2d 24, 296 Ga. 357 - Ga: Supreme Court, 2014 - Google Scholar', 'authors': [{'name': '767 SE 2d 24'}, {'name': '296 Ga. 357'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=18OZCR2DM7EJ', 'cited_by': {'total': 180, 'link': 'https://scholar.google.com/scholar?cites=12768693529263850455&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '12768693529263850455', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=12768693529263850455&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 2, 'link': 'https://scholar.google.com/scholar?cluster=12768693529263850455&hl=en&num=20&as_sdt=4,11', 'cluster_id': '12768693529263850455', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=12768693529263850455&engine=google_scholar&hl=en&num=20'}}}"
Hood v. State,"https://scholar.google.com/scholar_case?case=7104851899067886287&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 2, 'title': 'Hood v. State', 'result_id': 'z2qzuSiBmWIJ', 'link': 'https://scholar.google.com/scholar_case?case=7104851899067886287&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… proper entry of filing thereon."" Brinson v. Georgia R. Bank & … the pleading...."" Lee v. Precision Balancing & Machine, 134 Ga … requiring signatures on all filed documents in civil or criminal …', 'publication_info': {'summary': '651 SE 2d 88, 282 Ga. 462 - Ga: Supreme Court, 2007 - Google Scholar', 'authors': [{'name': '651 SE 2d 88'}, {'name': '282 Ga. 462'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=z2qzuSiBmWIJ', 'cited_by': {'total': 39, 'link': 'https://scholar.google.com/scholar?cites=7104851899067886287&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '7104851899067886287', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=7104851899067886287&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 3, 'link': 'https://scholar.google.com/scholar?cluster=7104851899067886287&hl=en&num=20&as_sdt=4,11', 'cluster_id': '7104851899067886287', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=7104851899067886287&engine=google_scholar&hl=en&num=20'}}}"
Cargill v. State,"https://scholar.google.com/scholar_case?case=4880546789350750673&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 3, 'title': 'Cargill v. State', 'result_id': '0bnsWHIvu0MJ', 'link': 'https://scholar.google.com/scholar_case?case=4880546789350750673&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… CARGILL v. THE STATE. 42698. Supreme Court of Georgia. Decided March 18, 1986 … His case is here on direct appeal, for review under the Unified Appeal Procedure (252 Ga …', 'publication_info': {'summary': '340 SE 2d 891, 255 Ga. 616 - Ga: Supreme Court, 1986 - Google Scholar', 'authors': [{'name': '340 SE 2d 891'}, {'name': '255 Ga. 616'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=0bnsWHIvu0MJ', 'cited_by': {'total': 164, 'link': 'https://scholar.google.com/scholar?cites=4880546789350750673&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '4880546789350750673', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=4880546789350750673&engine=google_scholar&hl=en&num=20'}}}"
Henderson v. State,"https://scholar.google.com/scholar_case?case=18229576473910265942&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 4, 'title': 'Henderson v. State', 'result_id': 'Vkg99Td3_PwJ', 'link': 'https://scholar.google.com/scholar_case?case=18229576473910265942&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… appeal, filed April 10, 2017, Henderson appealed to the Georgia Court of … filed in a murder case is not a ""civil action in … to follow the procedure required by Graham v. Cavender, 252 Ga …', 'publication_info': {'summary': '811 SE 2d 388, 303 Ga. 241 - Ga: Supreme Court, 2018 - Google Scholar', 'authors': [{'name': '811 SE 2d 388'}, {'name': '303 Ga. 241'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=Vkg99Td3_PwJ', 'cited_by': {'total': 40, 'link': 'https://scholar.google.com/scholar?cites=18229576473910265942&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '18229576473910265942', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=18229576473910265942&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 2, 'link': 'https://scholar.google.com/scholar?cluster=18229576473910265942&hl=en&num=20&as_sdt=4,11', 'cluster_id': '18229576473910265942', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=18229576473910265942&engine=google_scholar&hl=en&num=20'}}}"
Johnson v. Caldwell,"https://scholar.google.com/scholar_case?case=11167329502453527017&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 5, 'title': 'Johnson v. Caldwell', 'result_id': '6XF78wNT-poJ', 'link': 'https://scholar.google.com/scholar_case?case=11167329502453527017&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… more readily available to prisoners resorting to the Georgia courts and to … See, also, Crosby v. Dixie Metal Co., 124 Ga … in enacting the 1968 amendment to § 81 of the Civil Practice Act …', 'publication_info': {'summary': '192 SE 2d 900, 229 Ga. 548 - Ga: Supreme Court, 1972 - Google Scholar', 'authors': [{'name': '192 SE 2d 900'}, {'name': '229 Ga. 548'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=6XF78wNT-poJ', 'cited_by': {'total': 25, 'link': 'https://scholar.google.com/scholar?cites=11167329502453527017&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '11167329502453527017', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=11167329502453527017&engine=google_scholar&hl=en&num=20'}}}"
Turner v. Mize,"https://scholar.google.com/scholar_case?case=3694930335180441861&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 6, 'title': 'Turner v. Mize', 'result_id': 'Bck-MpAHRzMJ', 'link': 'https://scholar.google.com/scholar_case?case=3694930335180441861&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… Court of Appeals of Georgia … se status, however, affords him no basis for relief since ""[i]na civil case[,] the … by counsel."" (Citation and punctuation omitted.) Howell v. Styles, 221 Ga.App …', 'publication_info': {'summary': '633 SE 2d 641, 280 Ga. App. 256 - Ga: Court of Appeals, 2006 - Google Scholar', 'authors': [{'name': '633 SE 2d 641'}, {'name': '280 Ga. App. 256'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=Bck-MpAHRzMJ', 'cited_by': {'total': 35, 'link': 'https://scholar.google.com/scholar?cites=3694930335180441861&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '3694930335180441861', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=3694930335180441861&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 2, 'link': 'https://scholar.google.com/scholar?cluster=3694930335180441861&hl=en&num=20&as_sdt=4,11', 'cluster_id': '3694930335180441861', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=3694930335180441861&engine=google_scholar&hl=en&num=20'}}}"
Spyropoulos v. John Linard Estate,"https://scholar.google.com/scholar_case?case=12800743498926131813&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 7, 'title': 'Spyropoulos v. John Linard Estate', 'result_id': 'ZQpiGmRgpbEJ', 'link': 'https://scholar.google.com/scholar_case?case=12800743498926131813&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': ""… Supreme Court of Georgia … See also Redding v. Raines, 239 Ga … 9 Wright & Miller, Federal Practice and Procedure: Civil, p. 203, § 2370; 5 Moore's Federal Practice 1125, ¶ 41.11[2]. A …"", 'publication_info': {'summary': '255 SE 2d 40, 243 Ga. 518 - Ga: Supreme Court, 1979 - Google Scholar', 'authors': [{'name': '255 SE 2d 40'}, {'name': '243 Ga. 518'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=ZQpiGmRgpbEJ', 'cited_by': {'total': 50, 'link': 'https://scholar.google.com/scholar?cites=12800743498926131813&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '12800743498926131813', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=12800743498926131813&engine=google_scholar&hl=en&num=20'}}}"
Riley v. State,"https://scholar.google.com/scholar_case?case=15870078785962715451&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 8, 'title': 'Riley v. State', 'result_id': 'OynFkpLYPdwJ', 'link': 'https://scholar.google.com/scholar_case?case=15870078785962715451&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… litigant mailbox rule in Massaline v. Williams, 274 Ga … Georgia\'s prison mailbox rule mitigates ""the considerable challenges presented to a … appeal in any nonhabeas criminal or civil filing …', 'publication_info': {'summary': '626 SE 2d 116, 280 Ga. 267 - Ga: Supreme Court, 2006 - Google Scholar', 'authors': [{'name': '626 SE 2d 116'}, {'name': '280 Ga. 267'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=OynFkpLYPdwJ', 'cited_by': {'total': 23, 'link': 'https://scholar.google.com/scholar?cites=15870078785962715451&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '15870078785962715451', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=15870078785962715451&engine=google_scholar&hl=en&num=20'}}}"
Gibson v. Turpin,"https://scholar.google.com/scholar_case?case=13198077019995304260&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 9, 'title': 'Gibson v. Turpin', 'result_id': 'RPEQjx_9KLcJ', 'link': 'https://scholar.google.com/scholar_case?case=13198077019995304260&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… Giarratano was not a habeas proceeding, but was a civil rights case seeking … Barnes v. State, 269 Ga … A Georgia sentencing jury is also not instructed to weigh mitigating circumstances …', 'publication_info': {'summary': '513 SE 2d 186, 270 Ga. 855 - Ga: Supreme Court, 1999 - Google Scholar', 'authors': [{'name': '513 SE 2d 186'}, {'name': '270 Ga. 855'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=RPEQjx_9KLcJ', 'cited_by': {'total': 123, 'link': 'https://scholar.google.com/scholar?cites=13198077019995304260&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '13198077019995304260', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=13198077019995304260&engine=google_scholar&hl=en&num=20'}}}"
Romano v. Georgia Dept. of Corrections,"https://scholar.google.com/scholar_case?case=3136575677829644267&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 10, 'title': 'Romano v. Georgia Dept. of Corrections', 'result_id': '638q8PVahysJ', 'link': 'https://scholar.google.com/scholar_case?case=3136575677829644267&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… When a civil action is presented for filing under this Code section by a … Romano alleges that the defendants are liable (1) under the Georgia Tort Claims Act … LEXIS 94206, at *7-8 (NDGa …', 'publication_info': {'summary': '693 SE 2d 521, 303 Ga. App. 347 - Ga: Court of Appeals, 2010 - Google Scholar', 'authors': [{'name': '693 SE 2d 521'}, {'name': '303 Ga. App. 347'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=638q8PVahysJ', 'cited_by': {'total': 29, 'link': 'https://scholar.google.com/scholar?cites=3136575677829644267&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '3136575677829644267', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=3136575677829644267&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 2, 'link': 'https://scholar.google.com/scholar?cluster=3136575677829644267&hl=en&num=20&as_sdt=4,11', 'cluster_id': '3136575677829644267', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=3136575677829644267&engine=google_scholar&hl=en&num=20'}}}"
"Zephaniah v. Georgia Clinic, PC","https://scholar.google.com/scholar_case?case=6025908868960060370&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 1, 'title': 'Zephaniah v. Georgia Clinic, PC', 'result_id': '0oM9jzBUoFMJ', 'link': 'https://scholar.google.com/scholar_case?case=6025908868960060370&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… notes in response to these objections, the Georgia Civil Practice Act … alleges in her complaint that the Georgia Clinic technician … [1] See Dove v. Ty Cobb Healthcare Sys., 316 Ga. App …', 'publication_info': {'summary': '829 SE 2d 448, 350 Ga. App. 408 - Ga: Court of Appeals, 2019 - Google Scholar', 'authors': [{'name': '829 SE 2d 448'}, {'name': '350 Ga. App. 408'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=0oM9jzBUoFMJ', 'cited_by': {'total': 18, 'link': 'https://scholar.google.com/scholar?cites=6025908868960060370&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '6025908868960060370', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=6025908868960060370&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 2, 'link': 'https://scholar.google.com/scholar?cluster=6025908868960060370&hl=en&num=20&as_sdt=4,11', 'cluster_id': '6025908868960060370', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=6025908868960060370&engine=google_scholar&hl=en&num=20'}}}"
Abushmais v. Erby,"https://scholar.google.com/scholar_case?case=11670466727294929608&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 2, 'title': 'Abushmais v. Erby', 'result_id': 'yApu26fT9aEJ', 'link': 'https://scholar.google.com/scholar_case?case=11670466727294929608&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… 15-10-41(b)(2). The only avenue for review of such judgments under Georgia law is … to the state or superior court of that county, id., and in civil cases, the … See Howe v. Roberts, 259 Ga …', 'publication_info': {'summary': '652 SE 2d 549, 282 Ga. 619 - Ga: Supreme Court, 2007 - Google Scholar', 'authors': [{'name': '652 SE 2d 549'}, {'name': '282 Ga. 619'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=yApu26fT9aEJ', 'cited_by': {'total': 45, 'link': 'https://scholar.google.com/scholar?cites=11670466727294929608&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '11670466727294929608', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=11670466727294929608&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 3, 'link': 'https://scholar.google.com/scholar?cluster=11670466727294929608&hl=en&num=20&as_sdt=4,11', 'cluster_id': '11670466727294929608', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=11670466727294929608&engine=google_scholar&hl=en&num=20'}}}"
Green v. Green,"https://scholar.google.com/scholar_case?case=13408740735956812066&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 3, 'title': 'Green v. Green', 'result_id': 'IgEEJKhqFboJ', 'link': 'https://scholar.google.com/scholar_case?case=13408740735956812066&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': ""… They are not designed to be a basis for civil liability … it is fiction to maintain that a pro se litigant from another state is even aware of the existence of a Georgia county's local … Bank, 245 Ga …"", 'publication_info': {'summary': '437 SE 2d 457, 263 Ga. 551 - Ga: Supreme Court, 1993 - Google Scholar', 'authors': [{'name': '437 SE 2d 457'}, {'name': '263 Ga. 551'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=IgEEJKhqFboJ', 'cited_by': {'total': 37, 'link': 'https://scholar.google.com/scholar?cites=13408740735956812066&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '13408740735956812066', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=13408740735956812066&engine=google_scholar&hl=en&num=20'}}}"
Harkleroad v. Stringer,"https://scholar.google.com/scholar_case?case=1648724647065513231&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 4, 'title': 'Harkleroad v. Stringer', 'result_id': 'D23FyFRy4RYJ', 'link': 'https://scholar.google.com/scholar_case?case=1648724647065513231&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… [23] Also distinguishable are cases denying attorney fees to pro se litigants who … application of the statute is limited to courts of record where the Georgia Civil Practice Act … [1] 218 Ga.App …', 'publication_info': {'summary': '499 SE 2d 379, 231 Ga. App. 464 - Ga: Court of Appeals, 1998 - Google Scholar', 'authors': [{'name': '499 SE 2d 379'}, {'name': '231 Ga. App. 464'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=D23FyFRy4RYJ', 'cited_by': {'total': 18, 'link': 'https://scholar.google.com/scholar?cites=1648724647065513231&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '1648724647065513231', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=1648724647065513231&engine=google_scholar&hl=en&num=20'}}}"
Crosson v. Conway,"https://scholar.google.com/scholar_case?case=3448559605331144714&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 5, 'title': 'Crosson v. Conway', 'result_id': 'CjCGlrC-2y8J', 'link': 'https://scholar.google.com/scholar_case?case=3448559605331144714&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '… [Cit.] Instead, Georgia courts may … Under Hicks, a habeas application is not subject to dismissal for a procedural defect unless the pro se petitioner is informed of … Capote v. Ray, 276 Ga …', 'publication_info': {'summary': '728 SE 2d 617, 291 Ga. 220 - Ga: Supreme Court, 2012 - Google Scholar', 'authors': [{'name': '728 SE 2d 617'}, {'name': '291 Ga. 220'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=CjCGlrC-2y8J', 'cited_by': {'total': 86, 'link': 'https://scholar.google.com/scholar?cites=3448559605331144714&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '3448559605331144714', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=3448559605331144714&engine=google_scholar&hl=en&num=20'}, 'versions': {'total': 2, 'link': 'https://scholar.google.com/scholar?cluster=3448559605331144714&hl=en&num=20&as_sdt=4,11', 'cluster_id': '3448559605331144714', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=4%2C11&cluster=3448559605331144714&engine=google_scholar&hl=en&num=20'}}}"
Portee v. State,"https://scholar.google.com/scholar_case?case=7370066775165640063&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11","{'position': 6, 'title': 'Portee v. State', 'result_id': 'fx2oCK-8R2YJ', 'link': 'https://scholar.google.com/scholar_case?case=7370066775165640063&q=georgia+civil+pro+se&hl=en&num=20&as_sdt=4,11', 'snippet': '627 SE2d 63 (2006). 277 Ga … Court of Appeals of Georgia … the order entered by the Superior Court of Clayton County striking his answer under OCGA § 16-13-49(o)(3) in this civil in rem …', 'publication_info': {'summary': '627 SE 2d 63, 277 Ga. App. 536 - Ga: Court of Appeals, 2006 - Google Scholar', 'authors': [{'name': '627 SE 2d 63'}, {'name': '277 Ga. App. 536'}]}, 'inline_links': {'serpapi_cite_link': 'https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=fx2oCK-8R2YJ', 'cited_by': {'total': 28, 'link': 'https://scholar.google.com/scholar?cites=7370066775165640063&as_sdt=80005&sciodt=4,11&hl=en&num=20', 'cites_id': '7370066775165640063', 'serpapi_scholar_link': 'https://serpapi.com/search.json?as_sdt=80005&cites=7370066775165640063&engine=google_scholar&hl=en&num=20'}}}"
